Local time,Ask,Bid,AskVolume,BidVolume
30.10.2019 02:09:32.344 GMT+0100,158.83200000000002,158.812,0.75,0.0094
30.10.2019 02:09:32.447 GMT+0100,158.86200000000002,158.812,1.01,0.0094
30.10.2019 02:09:33.448 GMT+0100,158.86200000000002,158.798,1.01,0.75
30.10.2019 02:09:33.601 GMT+0100,158.833,158.781,1.01,0.015
30.10.2019 02:09:36.107 GMT+0100,158.833,158.78,1.01,0.015
30.10.2019 02:09:36.905 GMT+0100,158.833,158.781,1.01,0.015
30.10.2019 02:09:37.975 GMT+0100,158.833,158.78,1.01,0.015
30.10.2019 02:10:53.384 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 02:11:07.964 GMT+0100,158.846,158.812,0.02,0.0125
30.10.2019 02:11:08.014 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 02:11:12.598 GMT+0100,158.814,158.78,0.02,0.02
30.10.2019 02:12:43.803 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 02:12:49.710 GMT+0100,158.814,158.78,0.02,0.02
30.10.2019 02:13:10.525 GMT+0100,158.813,158.781,0.02,0.02
30.10.2019 02:14:35.182 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:14:43.980 GMT+0100,158.813,158.781,0.02,0.02
30.10.2019 02:14:48.644 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:14:55.000 GMT+0100,158.813,158.781,0.02,0.02
30.10.2019 02:16:42.111 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:16:58.666 GMT+0100,158.829,158.797,0.02,0.02
30.10.2019 02:16:58.773 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:17:02.166 GMT+0100,158.846,158.812,0.02,0.0125
30.10.2019 02:17:48.126 GMT+0100,158.863,158.797,1.01,0.75
30.10.2019 02:17:48.232 GMT+0100,158.83200000000002,158.78,1.01,0.015
30.10.2019 02:18:01.163 GMT+0100,158.83200000000002,158.781,1.01,0.015
30.10.2019 02:18:37.076 GMT+0100,158.83200000000002,158.78,1.01,0.015
30.10.2019 02:19:04.384 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 02:20:07.286 GMT+0100,158.863,158.812,1.01,0.0094
30.10.2019 02:20:16.157 GMT+0100,158.863,158.813,1.01,0.015
30.10.2019 02:22:24.513 GMT+0100,158.845,158.813,0.0125,0.02
30.10.2019 02:22:45.117 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:24:31.760 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:26:03.578 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:26:15.254 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:26:15.705 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:26:23.584 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:27:27.137 GMT+0100,158.846,158.812,0.02,0.0125
30.10.2019 02:27:28.034 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:27:33.645 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:28:21.652 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:28:27.033 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:29:02.157 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:30:59.169 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:31:01.559 GMT+0100,158.814,158.78,0.0125,0.02
30.10.2019 02:31:01.914 GMT+0100,158.829,158.797,0.02,0.02
30.10.2019 02:31:02.018 GMT+0100,158.845,158.813,0.02,0.0125
30.10.2019 02:31:06.368 GMT+0100,158.833,158.813,0.75,0.0094
30.10.2019 02:31:06.510 GMT+0100,158.863,158.813,1.01,0.0094
30.10.2019 02:32:01.665 GMT+0100,158.863,158.812,1.01,0.015
30.10.2019 02:32:20.297 GMT+0100,158.845,158.813,0.02,0.02
30.10.2019 02:32:43.646 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:32:45.773 GMT+0100,158.813,158.781,0.0125,0.02
30.10.2019 02:34:46.600 GMT+0100,158.845,158.813,0.02,0.0125
30.10.2019 02:35:01.777 GMT+0100,158.86200000000002,158.798,1.01,0.75
30.10.2019 02:35:01.906 GMT+0100,158.83200000000002,158.78,1.01,0.015
30.10.2019 02:35:15.993 GMT+0100,158.83200000000002,158.79600000000002,1.01,0.015
30.10.2019 02:35:16.096 GMT+0100,158.83200000000002,158.812,0.75,0.0094
30.10.2019 02:35:16.147 GMT+0100,158.86200000000002,158.812,1.01,0.0094
30.10.2019 02:36:23.283 GMT+0100,158.846,158.812,0.02,0.02
30.10.2019 02:38:10.081 GMT+0100,158.872,158.828,1.01,0.015
30.10.2019 02:38:12.153 GMT+0100,158.872,158.844,0.75,0.0094
30.10.2019 02:38:12.203 GMT+0100,158.893,158.844,1.01,0.0094
30.10.2019 02:39:07.867 GMT+0100,158.893,158.827,1.01,0.75
30.10.2019 02:39:07.922 GMT+0100,158.86200000000002,158.813,1.01,0.015
