Local time,Ask,Bid,AskVolume,BidVolume
28.04.2021 00:15:30.275 GMT+0200,4190.263,4189.745,0.0005,0.0022
28.04.2021 00:15:30.325 GMT+0200,4190.446,4189.733,0.0022,0.0022
28.04.2021 00:15:32.043 GMT+0200,4190.2029999999995,4189.751,0.0005,0.0022
28.04.2021 00:15:32.093 GMT+0200,4190.255,4189.5509999999995,0.0022,0.0022
28.04.2021 00:15:39.131 GMT+0200,4190.248,4189.842000000001,0.0005,0.0022
28.04.2021 00:15:39.181 GMT+0200,4190.549,4189.848,0.0022,0.0022
28.04.2021 00:16:03.189 GMT+0200,4190.5509999999995,4190.045,0.0005,0.0022
28.04.2021 00:16:03.240 GMT+0200,4190.746,4190.054,0.0022,0.0022
28.04.2021 00:16:09.549 GMT+0200,4190.766,4190.342000000001,0.0005,0.0022
28.04.2021 00:16:09.599 GMT+0200,4191.067,4190.348,0.0022,0.0022
28.04.2021 00:16:10.732 GMT+0200,4190.766,4190.354,0.0005,0.0022
28.04.2021 00:16:10.783 GMT+0200,4190.701,4190.048,0.0022,0.0022
28.04.2021 00:17:28.420 GMT+0200,4190.7029999999995,4190.342000000001,0.0005,0.0022
28.04.2021 00:17:28.470 GMT+0200,4191.046,4190.342000000001,0.0022,0.0022
28.04.2021 00:17:29.390 GMT+0200,4190.766,4190.348,0.0005,0.0022
28.04.2021 00:17:29.440 GMT+0200,4190.764,4190.054,0.0022,0.0022
28.04.2021 00:18:06.334 GMT+0200,4190.558,4189.848,0.0022,0.0031
28.04.2021 00:18:06.385 GMT+0200,4190.501,4189.839,0.0022,0.0022
28.04.2021 00:18:06.820 GMT+0200,4190.258,4189.542,0.0022,0.0031
28.04.2021 00:18:06.870 GMT+0200,4190.246,4189.533,0.0022,0.0022
28.04.2021 00:18:41.778 GMT+0200,4190.254,4189.799,0.0005,0.0022
28.04.2021 00:18:41.828 GMT+0200,4190.401,4189.7390000000005,0.0022,0.0022
28.04.2021 00:18:46.968 GMT+0200,4190.258,4189.539000000001,0.0022,0.0031
28.04.2021 00:18:47.018 GMT+0200,4190.246,4189.533,0.0022,0.0022
28.04.2021 00:19:03.267 GMT+0200,4190.067,4189.333,0.0022,0.0031
28.04.2021 00:19:03.318 GMT+0200,4190.064,4189.342000000001,0.0022,0.0022
28.04.2021 00:19:34.087 GMT+0200,4190.255,4189.536,0.0022,0.0022
28.04.2021 00:19:53.988 GMT+0200,4190.2029999999995,4189.899,0.0005,0.0022
28.04.2021 00:19:54.038 GMT+0200,4190.561,4189.854,0.0022,0.0022
28.04.2021 00:20:47.159 GMT+0200,4190.249000000001,4189.599,0.0022,0.0031
28.04.2021 00:20:47.209 GMT+0200,4190.258,4189.539000000001,0.0022,0.0022
28.04.2021 00:20:57.634 GMT+0200,4190.248,4189.839,0.0005,0.0022
28.04.2021 00:20:57.685 GMT+0200,4190.567,4189.854,0.0022,0.0022
28.04.2021 00:21:02.945 GMT+0200,4190.2609999999995,4189.536,0.0022,0.0031
28.04.2021 00:21:02.996 GMT+0200,4190.246,4189.548,0.0022,0.0022
28.04.2021 00:21:07.753 GMT+0200,4190.254,4189.836,0.0005,0.0022
28.04.2021 00:21:07.803 GMT+0200,4190.558,4189.854,0.0022,0.0022
28.04.2021 00:21:21.061 GMT+0200,4190.248,4189.836,0.0005,0.0022
28.04.2021 00:21:21.112 GMT+0200,4190.246,4189.545,0.0022,0.0022
28.04.2021 00:21:33.605 GMT+0200,4190.2609999999995,4189.5509999999995,0.0022,0.0031
28.04.2021 00:21:33.655 GMT+0200,4190.567,4189.845,0.0022,0.0022
28.04.2021 00:21:37.866 GMT+0200,4190.252,4189.545,0.0022,0.0022
28.04.2021 00:21:44.545 GMT+0200,4190.2029999999995,4189.833,0.0005,0.0022
28.04.2021 00:21:44.595 GMT+0200,4190.558,4189.899,0.0022,0.0022
28.04.2021 00:21:52.866 GMT+0200,4190.248,4189.833,0.0005,0.0022
28.04.2021 00:21:52.917 GMT+0200,4190.249000000001,4189.539000000001,0.0022,0.0022
28.04.2021 00:21:56.280 GMT+0200,4190.26,4189.848,0.0005,0.0022
28.04.2021 00:21:56.331 GMT+0200,4190.555,4189.845,0.0022,0.0022
28.04.2021 00:22:05.443 GMT+0200,4190.264,4189.539000000001,0.0022,0.0031
28.04.2021 00:22:05.493 GMT+0200,4190.267,4189.536,0.0022,0.0022
28.04.2021 00:22:20.063 GMT+0200,4190.201,4189.536,0.0022,0.0031
28.04.2021 00:22:20.114 GMT+0200,4190.555,4189.848,0.0022,0.0022
28.04.2021 00:22:32.195 GMT+0200,4190.255,4189.539000000001,0.0022,0.0031
28.04.2021 00:22:32.245 GMT+0200,4190.249000000001,4189.599,0.0022,0.0022
28.04.2021 00:22:32.349 GMT+0200,4190.2570000000005,4189.833,0.0005,0.0022
28.04.2021 00:22:32.399 GMT+0200,4190.501,4189.899,0.0022,0.0022
28.04.2021 00:22:46.862 GMT+0200,4190.701,4190.033,0.0022,0.0022
28.04.2021 00:22:47.207 GMT+0200,4190.564,4189.851,0.0022,0.0031
28.04.2021 00:22:47.257 GMT+0200,4190.552000000001,4189.899,0.0022,0.0022
28.04.2021 00:22:48.231 GMT+0200,4190.554,4189.933,0.0005,0.0022
28.04.2021 00:22:48.281 GMT+0200,4190.649,4189.936,0.0022,0.0022
28.04.2021 00:22:51.296 GMT+0200,4190.669,4190.045,0.0005,0.0022
28.04.2021 00:22:51.346 GMT+0200,4190.749000000001,4190.042,0.0022,0.0022
28.04.2021 00:24:07.108 GMT+0200,4190.555,4189.833,0.0022,0.0031
28.04.2021 00:24:07.159 GMT+0200,4190.561,4189.842000000001,0.0022,0.0022
28.04.2021 00:24:10.283 GMT+0200,4190.566,4190.054,0.0005,0.0022
28.04.2021 00:24:10.333 GMT+0200,4190.764,4190.033,0.0022,0.0022
28.04.2021 00:24:12.057 GMT+0200,4190.561,4189.851,0.0022,0.0031
28.04.2021 00:24:12.107 GMT+0200,4190.501,4189.842000000001,0.0022,0.0022
