Local time,Ask,Bid,AskVolume,BidVolume
15.03.2020 22:06:58.554 GMT+0100,1.1172900000000001,1.1167,0.19,0.75
15.03.2020 22:06:59.230 GMT+0100,1.1169,1.1167,0.37,0.75
15.03.2020 22:07:00.894 GMT+0100,1.11671,1.11649,0.37,0.75
15.03.2020 22:07:00.944 GMT+0100,1.11648,1.11608,0.75,0.75
15.03.2020 22:07:01.045 GMT+0100,1.11643,1.11608,0.75,0.75
15.03.2020 22:07:01.197 GMT+0100,1.11634,1.11608,0.19,0.75
15.03.2020 22:07:03.055 GMT+0100,1.11634,1.1161,0.19,0.75
15.03.2020 22:07:07.078 GMT+0100,1.11634,1.1161200000000002,0.19,0.75
15.03.2020 22:07:11.543 GMT+0100,1.1159100000000002,1.11574,0.19,0.75
15.03.2020 22:07:11.644 GMT+0100,1.1159100000000002,1.11531,0.19,0.75
15.03.2020 22:07:11.695 GMT+0100,1.11585,1.11531,0.19,0.75
15.03.2020 22:07:13.310 GMT+0100,1.11585,1.11535,0.19,0.75
15.03.2020 22:07:13.892 GMT+0100,1.11585,1.11545,0.19,0.75
15.03.2020 22:07:13.943 GMT+0100,1.11619,1.11545,0.19,0.75
15.03.2020 22:07:14.044 GMT+0100,1.11619,1.1155000000000002,0.19,0.75
15.03.2020 22:07:14.414 GMT+0100,1.11638,1.1155000000000002,0.19,0.75
15.03.2020 22:07:17.882 GMT+0100,1.1158000000000001,1.1153700000000002,0.75,0.75
15.03.2020 22:07:17.933 GMT+0100,1.11558,1.1151600000000002,0.75,0.75
15.03.2020 22:07:17.983 GMT+0100,1.1155000000000002,1.1151600000000002,0.19,0.75
15.03.2020 22:07:18.095 GMT+0100,1.1155000000000002,1.1151700000000002,0.19,0.75
15.03.2020 22:07:18.608 GMT+0100,1.11599,1.11531,0.19,0.75
15.03.2020 22:07:19.043 GMT+0100,1.11599,1.11539,0.19,0.75
15.03.2020 22:07:19.390 GMT+0100,1.11599,1.11535,0.19,0.75
15.03.2020 22:07:21.051 GMT+0100,1.11599,1.11543,0.19,0.75
15.03.2020 22:07:21.205 GMT+0100,1.11599,1.1155000000000002,0.19,0.75
15.03.2020 22:07:21.382 GMT+0100,1.11599,1.11556,0.19,0.75
15.03.2020 22:07:22.435 GMT+0100,1.11599,1.11563,0.19,0.75
15.03.2020 22:07:22.586 GMT+0100,1.11599,1.11561,0.19,0.75
15.03.2020 22:07:22.647 GMT+0100,1.11599,1.1156700000000002,0.19,0.75
15.03.2020 22:07:22.748 GMT+0100,1.116,1.1156700000000002,0.19,0.75
15.03.2020 22:07:23.003 GMT+0100,1.11599,1.11574,0.19,0.75
15.03.2020 22:07:23.205 GMT+0100,1.116,1.1158100000000002,0.19,0.75
15.03.2020 22:07:23.425 GMT+0100,1.11599,1.1158700000000001,0.19,0.75
15.03.2020 22:07:23.668 GMT+0100,1.11599,1.11592,0.19,0.75
15.03.2020 22:07:23.718 GMT+0100,1.11605,1.11593,0.19,0.75
15.03.2020 22:07:23.962 GMT+0100,1.11634,1.11614,0.75,0.75
15.03.2020 22:07:24.013 GMT+0100,1.11639,1.11614,0.19,0.75
15.03.2020 22:07:26.838 GMT+0100,1.11639,1.11617,0.19,0.75
15.03.2020 22:07:26.888 GMT+0100,1.1165,1.11617,0.19,0.75
15.03.2020 22:07:26.998 GMT+0100,1.11671,1.1164200000000002,0.37,0.75
15.03.2020 22:07:27.099 GMT+0100,1.1167500000000001,1.1165200000000002,0.37,0.75
15.03.2020 22:07:27.150 GMT+0100,1.1171,1.11689,0.75,0.75
15.03.2020 22:07:27.201 GMT+0100,1.11722,1.11689,0.75,0.75
15.03.2020 22:07:27.684 GMT+0100,1.11722,1.11677,0.75,0.75
15.03.2020 22:07:28.467 GMT+0100,1.11722,1.11669,0.75,0.75
15.03.2020 22:07:28.518 GMT+0100,1.1171,1.11637,0.75,0.75
15.03.2020 22:07:28.569 GMT+0100,1.1171,1.1164100000000001,0.75,0.75
15.03.2020 22:07:28.672 GMT+0100,1.1170700000000002,1.1164100000000001,0.75,0.75
15.03.2020 22:07:28.818 GMT+0100,1.1172,1.1164100000000001,0.75,0.75
15.03.2020 22:07:31.778 GMT+0100,1.11728,1.1164100000000001,0.19,0.75
15.03.2020 22:07:44.707 GMT+0100,1.11683,1.11628,0.75,0.75
15.03.2020 22:07:44.809 GMT+0100,1.11654,1.11618,0.75,0.75
15.03.2020 22:07:44.910 GMT+0100,1.11643,1.11618,0.19,0.75
15.03.2020 22:07:45.043 GMT+0100,1.11643,1.11613,0.19,0.75
15.03.2020 22:07:49.946 GMT+0100,1.11643,1.1160700000000001,0.19,0.19
15.03.2020 22:07:50.561 GMT+0100,1.11643,1.11608,0.19,0.75
15.03.2020 22:07:54.191 GMT+0100,1.11643,1.1160700000000001,0.19,0.19
15.03.2020 22:07:54.454 GMT+0100,1.1165100000000001,1.11614,0.75,0.19
15.03.2020 22:07:55.133 GMT+0100,1.1167200000000002,1.11643,0.75,0.19
15.03.2020 22:07:55.184 GMT+0100,1.11653,1.11618,0.19,0.75
15.03.2020 22:07:55.695 GMT+0100,1.11653,1.11619,0.19,0.75
15.03.2020 22:07:59.204 GMT+0100,1.11653,1.1162200000000002,0.19,0.75
15.03.2020 22:08:04.427 GMT+0100,1.11684,1.1165200000000002,0.75,0.75
15.03.2020 22:08:04.528 GMT+0100,1.117,1.1165200000000002,0.75,0.75
15.03.2020 22:08:11.422 GMT+0100,1.117,1.11643,0.75,0.19
15.03.2020 22:08:11.473 GMT+0100,1.1170600000000002,1.11639,0.19,0.75
15.03.2020 22:08:11.524 GMT+0100,1.11703,1.11639,0.75,0.75
15.03.2020 22:08:12.685 GMT+0100,1.11703,1.1163,0.75,0.75
15.03.2020 22:08:12.736 GMT+0100,1.11703,1.11628,0.75,0.19
15.03.2020 22:08:19.033 GMT+0100,1.1170200000000001,1.11628,0.75,0.19
15.03.2020 22:08:19.483 GMT+0100,1.11703,1.11628,0.75,0.19
15.03.2020 22:08:22.938 GMT+0100,1.1168799999999999,1.11628,0.75,0.19
15.03.2020 22:08:23.039 GMT+0100,1.11653,1.11614,0.19,0.19
15.03.2020 22:08:28.379 GMT+0100,1.1167500000000001,1.11623,0.75,0.19
15.03.2020 22:08:28.480 GMT+0100,1.11683,1.11623,0.75,0.19
15.03.2020 22:08:28.581 GMT+0100,1.11684,1.11623,0.75,0.19
15.03.2020 22:08:30.174 GMT+0100,1.117,1.11628,0.75,0.19
15.03.2020 22:08:30.225 GMT+0100,1.1164200000000002,1.1161100000000002,0.19,0.19
15.03.2020 22:08:30.657 GMT+0100,1.1164100000000001,1.1161100000000002,0.75,0.19
15.03.2020 22:08:30.759 GMT+0100,1.11619,1.1160100000000002,0.75,0.19
15.03.2020 22:08:30.916 GMT+0100,1.1162,1.1160100000000002,0.75,0.19
15.03.2020 22:08:31.017 GMT+0100,1.11619,1.1160100000000002,0.75,0.19
15.03.2020 22:08:31.268 GMT+0100,1.11634,1.11628,0.75,0.19
15.03.2020 22:08:31.319 GMT+0100,1.11617,1.1160100000000002,0.75,0.19
15.03.2020 22:08:31.370 GMT+0100,1.11619,1.1160100000000002,0.75,0.19
15.03.2020 22:08:31.420 GMT+0100,1.11659,1.1162,0.75,0.19
15.03.2020 22:08:38.961 GMT+0100,1.11664,1.1162,0.75,0.19
